"BORROWER_ID","CONTRACT_NO","DUE_DATE","RENTAL_NO","DUE_AMOUNT","DUE_STATUS"
"STK332169","RTMBA013474",25-08-19,31,8093,"PENDING"
"STK332169","RTMBA013474",25-09-19,32,8093,"PENDING"
"STK332169","RTMBA013474",25-10-19,33,8093,"PENDING"
"STK332169","RTMBA013474",25-11-19,34,8093,"PENDING"
"STK332169","RTMBA013474",25-12-19,35,8093,"PENDING"
"STK332169","RTMBA013474",25-01-20,36,8093,"PENDING"
"STK2385419","CGMBA018673",25-05-17,4,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-02-17,1,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-03-17,2,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-04-17,3,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-06-17,5,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-07-17,6,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-08-17,7,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-09-17,8,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-10-17,9,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-11-17,10,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-12-17,11,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-01-18,12,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-02-18,13,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-03-18,14,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-04-18,15,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-05-18,16,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-06-18,17,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-07-18,18,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-08-18,19,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-09-18,20,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-10-18,21,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-11-18,22,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-12-18,23,10229,"COMPLETED"
"STK2385419","CGMBA018673",25-01-19,24,10229,"COMPLETED"
"STK2388714","NGMBA016055",25-01-19,24,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-10-18,21,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-11-18,22,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-12-18,23,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-02-19,25,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-03-19,26,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-05-19,27,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-06-19,28,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-07-19,29,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-08-19,30,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-09-19,31,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-10-19,32,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-11-19,33,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-12-19,34,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-01-20,35,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-02-20,36,8752,"PENDING"
"STK2388714","NGMBA016055",25-05-17,4,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-02-17,1,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-03-17,2,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-04-17,3,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-06-17,5,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-07-17,6,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-08-17,7,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-09-17,8,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-10-17,9,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-11-17,10,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-12-17,11,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-01-18,12,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-02-18,13,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-03-18,14,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-04-18,15,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-05-18,16,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-06-18,17,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-07-18,18,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-08-18,19,8752,"COMPLETED"
"STK2388714","NGMBA016055",25-09-18,20,8752,"COMPLETED"
"STK2379814","ANMBA009064",10-06-17,4,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-03-17,1,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-04-17,2,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-05-17,3,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-07-17,5,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-08-17,6,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-09-17,7,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-10-17,8,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-11-17,9,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-12-17,10,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-01-18,11,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-02-18,12,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-03-18,13,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-04-18,14,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-05-18,15,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-06-18,16,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-07-18,17,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-08-18,18,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-09-18,19,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-10-18,20,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-11-18,21,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-12-18,22,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-01-19,23,9667,"COMPLETED"
"STK2379814","ANMBA009064",10-02-19,24,9667,"PENDING"
"STK2381047","MNMBA008906",25-05-17,4,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-02-17,1,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-03-17,2,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-04-17,3,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-06-17,5,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-07-17,6,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-08-17,7,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-09-17,8,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-10-17,9,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-11-17,10,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-12-17,11,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-01-18,12,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-02-18,13,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-03-18,14,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-04-18,15,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-05-18,16,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-06-18,17,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-07-18,18,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-08-18,19,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-09-18,20,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-10-18,21,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-11-18,22,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-12-18,23,8000,"COMPLETED"
"STK2381047","MNMBA008906",25-01-19,24,8000,"COMPLETED"
"STK2384772","GWMBA010103",22-06-17,5,8659,"COMPLETED"
"STK2384772","GWMBA010103",22-02-17,1,8659,"COMPLETED"
"STK2384772","GWMBA010103",22-03-17,2,8659,"COMPLETED"
"STK2384772","GWMBA010103",22-04-17,3,8659,"COMPLETED"
"STK2384772","GWMBA010103",22-05-17,4,8659,"COMPLETED"
"STK2384772","GWMBA010103",22-07-17,6,8659,"COMPLETED"
"STK2384772","GWMBA010103",22-08-17,7,8659,"COMPLETED"
"STK2384772","GWMBA010103",22-09-17,8,8659,"PENDING"
"STK2384772","GWMBA010103",22-10-17,9,8659,"PENDING"
"STK2384772","GWMBA010103",22-11-17,10,8659,"PENDING"
"STK2384772","GWMBA010103",22-12-17,11,8659,"PENDING"
"STK2384772","GWMBA010103",22-01-18,12,8659,"PENDING"
"STK2384772","GWMBA010103",22-02-18,13,8659,"PENDING"
"STK2384772","GWMBA010103",22-03-18,14,8659,"PENDING"
"STK2384772","GWMBA010103",22-04-18,15,8659,"PENDING"
"STK2384772","GWMBA010103",22-05-18,16,8659,"PENDING"
"STK2384772","GWMBA010103",22-06-18,17,8659,"PENDING"
"STK2384772","GWMBA010103",22-07-18,18,8659,"PENDING"
"STK2384772","GWMBA010103",22-08-18,19,8659,"PENDING"
"STK2384772","GWMBA010103",22-09-18,20,8659,"PENDING"
"STK2384772","GWMBA010103",22-10-18,21,8659,"PENDING"
"STK2384772","GWMBA010103",22-11-18,22,8659,"PENDING"
"STK2384772","GWMBA010103",22-12-18,23,8659,"PENDING"
"STK2384772","GWMBA010103",22-01-19,24,8659,"PENDING"
"STK2384366","THMBA006704",25-05-17,4,6326,"COMPLETED"
"STK2384366","THMBA006704",25-02-17,1,6326,"COMPLETED"
"STK2384366","THMBA006704",25-03-17,2,6326,"COMPLETED"
"STK2384366","THMBA006704",25-04-17,3,6326,"COMPLETED"
"STK2384366","THMBA006704",25-06-17,5,6326,"COMPLETED"
"STK2384366","THMBA006704",25-07-17,6,6326,"COMPLETED"
"STK2384366","THMBA006704",25-08-17,7,6326,"COMPLETED"
"STK2384366","THMBA006704",25-09-17,8,6326,"COMPLETED"
"STK2384366","THMBA006704",25-10-17,9,6326,"COMPLETED"
"STK2384366","THMBA006704",25-11-17,10,6326,"COMPLETED"
"STK2384366","THMBA006704",25-12-17,11,6326,"COMPLETED"
"STK2384366","THMBA006704",25-01-18,12,6326,"COMPLETED"
"STK2384366","THMBA006704",25-02-18,13,6326,"COMPLETED"
"STK2384366","THMBA006704",25-03-18,14,6326,"COMPLETED"
"STK2384366","THMBA006704",25-04-18,15,6326,"COMPLETED"
"STK2384366","THMBA006704",25-05-18,16,6326,"COMPLETED"
"STK2384366","THMBA006704",25-06-18,17,6326,"COMPLETED"
"STK2384366","THMBA006704",25-07-18,18,6326,"COMPLETED"
"STK2384366","THMBA006704",25-08-18,19,6326,"COMPLETED"
"STK2384366","THMBA006704",25-09-18,20,6326,"COMPLETED"
"STK2384366","THMBA006704",25-10-18,21,6326,"COMPLETED"
"STK2384366","THMBA006704",25-11-18,22,6326,"COMPLETED"
"STK2384366","THMBA006704",25-12-18,23,6326,"COMPLETED"
"STK2384366","THMBA006704",25-01-19,24,6326,"PENDING"
"STK2385009","MPMBA009798",25-05-17,4,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-02-17,1,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-03-17,2,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-04-17,3,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-06-17,5,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-07-17,6,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-08-17,7,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-09-17,8,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-10-17,9,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-11-17,10,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-12-17,11,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-01-18,12,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-02-18,13,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-03-18,14,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-04-18,15,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-05-18,16,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-06-18,17,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-07-18,18,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-08-18,19,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-09-18,20,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-10-18,21,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-11-18,22,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-12-18,23,8353,"COMPLETED"
"STK2385009","MPMBA009798",25-01-19,24,8353,"PENDING"
"STK2386736","KOMBA002560",25-06-17,5,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-02-17,1,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-03-17,2,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-04-17,3,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-05-17,4,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-07-17,6,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-08-17,7,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-09-17,8,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-10-17,9,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-11-17,10,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-12-17,11,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-01-18,12,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-02-18,13,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-03-18,14,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-04-18,15,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-05-18,16,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-06-18,17,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-07-18,18,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-08-18,19,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-09-18,20,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-10-18,21,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-11-18,22,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-12-18,23,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-01-19,24,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-02-19,25,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-03-19,26,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-05-19,27,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-06-19,28,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-07-19,29,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-08-19,30,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-09-19,31,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-10-19,32,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-11-19,33,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-12-19,34,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-01-20,35,5759,"COMPLETED"
"STK2386736","KOMBA002560",25-02-20,36,5759,"COMPLETED"
"STK2386635","PLMBA015542",25-05-17,4,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-02-17,1,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-03-17,2,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-04-17,3,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-06-17,5,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-07-17,6,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-08-17,7,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-09-17,8,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-10-17,9,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-11-17,10,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-12-17,11,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-01-18,12,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-02-18,13,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-03-18,14,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-04-18,15,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-05-18,16,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-06-18,17,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-07-18,18,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-08-18,19,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-09-18,20,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-10-18,21,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-11-18,22,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-12-18,23,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-01-19,24,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-02-19,25,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-03-19,26,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-04-19,27,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-05-19,28,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-06-19,29,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-07-19,30,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-08-19,31,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-09-19,32,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-10-19,33,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-11-19,34,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-12-19,35,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-01-20,36,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-02-20,37,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-03-20,38,6523,"COMPLETED"
"STK2386635","PLMBA015542",25-06-20,39,6523,"PENDING"
"STK2386635","PLMBA015542",25-07-20,40,6523,"PENDING"
"STK2386635","PLMBA015542",25-08-20,41,6523,"PENDING"
"STK2386635","PLMBA015542",25-09-20,42,6523,"PENDING"
"STK2380694","KGMBA007374",25-05-17,4,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-02-17,1,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-03-17,2,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-04-17,3,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-06-17,5,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-07-17,6,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-08-17,7,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-09-17,8,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-10-17,9,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-11-17,10,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-12-17,11,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-01-18,12,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-02-18,13,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-03-18,14,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-04-18,15,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-05-18,16,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-06-18,17,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-07-18,18,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-08-18,19,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-09-18,20,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-10-18,21,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-11-18,22,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-12-18,23,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-01-19,24,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-02-19,25,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-03-19,26,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-05-19,27,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-06-19,28,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-07-19,29,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-08-19,30,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-09-19,31,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-10-19,32,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-11-19,33,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-12-19,34,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-01-20,35,4414,"COMPLETED"
"STK2380694","KGMBA007374",25-02-20,36,4414,"COMPLETED"
"STK2383210","HTMBA005332",25-06-17,5,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-02-17,1,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-03-17,2,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-04-17,3,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-05-17,4,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-07-17,6,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-08-17,7,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-09-17,8,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-10-17,9,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-11-17,10,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-12-17,11,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-01-18,12,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-02-18,13,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-03-18,14,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-04-18,15,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-05-18,16,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-06-18,17,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-07-18,18,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-08-18,19,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-09-18,20,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-10-18,21,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-11-18,22,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-12-18,23,7438,"COMPLETED"
"STK2383210","HTMBA005332",25-01-19,24,7438,"COMPLETED"
"STK2381944","CGMBA018497",25-02-17,1,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-03-17,2,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-04-17,3,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-05-17,4,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-06-17,5,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-07-17,6,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-08-17,7,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-09-17,8,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-10-17,9,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-11-17,10,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-12-17,11,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-01-18,12,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-02-18,13,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-03-18,14,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-04-18,15,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-05-18,16,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-06-18,17,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-07-18,18,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-08-18,19,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-09-18,20,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-10-18,21,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-11-18,22,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-12-18,23,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-01-19,24,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-02-19,25,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-03-19,26,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-05-19,27,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-06-19,28,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-07-19,29,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-08-19,30,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-09-19,31,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-10-19,32,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-11-19,33,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-12-19,34,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-01-20,35,7630,"COMPLETED"
"STK2381944","CGMBA018497",25-02-20,36,7630,"COMPLETED"
"STK1291220","DKMBA009644",25-02-17,1,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-03-17,2,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-04-17,3,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-05-17,4,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-06-17,5,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-07-17,6,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-08-17,7,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-09-17,8,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-10-17,9,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-11-17,10,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-12-17,11,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-01-18,12,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-02-18,13,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-03-18,14,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-04-18,15,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-05-18,16,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-06-18,17,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-10-18,21,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-07-18,18,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-08-18,19,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-09-18,20,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-11-18,22,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-12-18,23,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-01-19,24,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-02-19,25,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-03-19,26,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-05-19,27,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-06-19,28,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-07-19,29,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-08-19,30,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-09-19,31,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-10-19,32,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-11-19,33,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-12-19,34,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-01-20,35,5777,"COMPLETED"
"STK1291220","DKMBA009644",25-02-20,36,5777,"COMPLETED"
"STK2381948","BTMBA015588",25-09-17,8,18522,"COMPLETED"
"STK2381948","BTMBA015588",25-02-17,1,18522,"COMPLETED"
"STK2381948","BTMBA015588",25-03-17,2,18522,"COMPLETED"
"STK2381948","BTMBA015588",25-04-17,3,18522,"COMPLETED"
